Date,zone,centre,Price
08-12-04,2,MUMBAI,968
08-12-04,2,NAGPUR,910
08-12-04,2,JAIPUR,850
08-12-04,2,JODHPUR,800
08-12-04,3,GUWAHATI,NA
08-12-04,3,PATNA,600
08-12-04,3,SHILLONG,NA
08-12-04,3,AIZAWL,NA
08-12-04,3,BHUBANESHWAR,850
08-12-04,3,CUTTACK,830
08-12-04,3,KOLKATA,NA
08-12-04,3,AGARTALA,NA
08-12-04,4,HYDERABAD,850
08-12-04,4,VIJAYAWADA,1000
08-12-04,4,BANGALORE,1100
08-12-04,4,THIRUVANANTHAPURAM,1120
08-12-04,4,ERNAKULAM,1100
08-12-04,4,CHENNAI,1020
08-12-04,4,MADURAI,1020
08-12-04,4,PONDICHERRY,NA
15-12-04,1,HISAR,750
15-12-04,1,KARNAL,770
15-12-04,1,SHIMLA,NA
15-12-04,1,MANDI,NA
15-12-04,1,SRINAGAR,NA
15-12-04,1,JAMMU,NA
15-12-04,1,AMRITSAR,755
15-12-04,1,LUDHIANA,780
15-12-04,1,LUCKNOW,710
15-12-04,1,KANPUR,700
15-12-04,1,CHANDIGARH,755
15-12-04,1,DELHI,780
15-12-04,2,AHMEDABAD,900
15-12-04,2,RAJKOT,850
15-12-04,2,PANAJI,1050
15-12-04,2,BHOPAL,755
15-12-04,2,INDORE,780
15-12-04,2,MUMBAI,968
15-12-04,2,NAGPUR,875
15-12-04,2,JAIPUR,850
15-12-04,2,JODHPUR,800
15-12-04,3,GUWAHATI,NA
15-12-04,3,PATNA,600
15-12-04,3,SHILLONG,NA
15-12-04,3,AIZAWL,NA
15-12-04,3,BHUBANESHWAR,850
15-12-04,3,CUTTACK,830
15-12-04,3,KOLKATA,NA
15-12-04,3,AGARTALA,NA
15-12-04,4,HYDERABAD,850
15-12-04,4,VIJAYAWADA,1000
15-12-04,4,BANGALORE,1100
15-12-04,4,THIRUVANANTHAPURAM,1120
15-12-04,4,ERNAKULAM,1100
15-12-04,4,CHENNAI,1020
15-12-04,4,MADURAI,1020
15-12-04,4,PONDICHERRY,NA
22-12-04,1,HISAR,750
22-12-04,1,KARNAL,770
22-12-04,1,SHIMLA,NA
22-12-04,1,MANDI,NA
22-12-04,1,SRINAGAR,NA
22-12-04,1,JAMMU,NA
22-12-04,1,AMRITSAR,755
22-12-04,1,LUDHIANA,780
22-12-04,1,LUCKNOW,710
22-12-04,1,KANPUR,700
22-12-04,1,CHANDIGARH,755
22-12-04,1,DELHI,770
22-12-04,2,AHMEDABAD,900
22-12-04,2,RAJKOT,850
22-12-04,2,PANAJI,1050
22-12-04,2,BHOPAL,755
22-12-04,2,INDORE,780
22-12-04,2,MUMBAI,968
22-12-04,2,NAGPUR,900
22-12-04,2,JAIPUR,850
22-12-04,2,JODHPUR,800
22-12-04,3,GUWAHATI,NA
22-12-04,3,PATNA,600
22-12-04,3,SHILLONG,NA
22-12-04,3,AIZAWL,NA
22-12-04,3,BHUBANESHWAR,850
22-12-04,3,CUTTACK,830
22-12-04,3,KOLKATA,NA
22-12-04,3,AGARTALA,NA
22-12-04,4,HYDERABAD,850
22-12-04,4,VIJAYAWADA,1000
22-12-04,4,BANGALORE,1120
22-12-04,4,THIRUVANANTHAPURAM,1120
22-12-04,4,ERNAKULAM,1100
22-12-04,4,CHENNAI,1020
22-12-04,4,MADURAI,1020
22-12-04,4,PONDICHERRY,1150
29-12-04,1,HISAR,750
29-12-04,1,KARNAL,740
29-12-04,1,SHIMLA,NA
29-12-04,1,MANDI,NA
29-12-04,1,SRINAGAR,NA
29-12-04,1,JAMMU,NA
29-12-04,1,AMRITSAR,755
29-12-04,1,LUDHIANA,780
29-12-04,1,LUCKNOW,730
29-12-04,1,KANPUR,700
29-12-04,1,CHANDIGARH,755
29-12-04,1,DELHI,770
29-12-04,2,AHMEDABAD,900
29-12-04,2,RAJKOT,850
29-12-04,2,PANAJI,1050
29-12-04,2,BHOPAL,755
29-12-04,2,INDORE,785
29-12-04,2,MUMBAI,968
29-12-04,2,NAGPUR,915
29-12-04,2,JAIPUR,850
29-12-04,2,JODHPUR,800
29-12-04,3,GUWAHATI,NA
29-12-04,3,PATNA,600
29-12-04,3,SHILLONG,NA
29-12-04,3,AIZAWL,NA
29-12-04,3,BHUBANESHWAR,850
29-12-04,3,CUTTACK,830
29-12-04,3,KOLKATA,NA
29-12-04,3,AGARTALA,NA
29-12-04,4,HYDERABAD,850
29-12-04,4,VIJAYAWADA,1000
29-12-04,4,BANGALORE,1120
29-12-04,4,THIRUVANANTHAPURAM,1120
29-12-04,4,ERNAKULAM,1100
29-12-04,4,CHENNAI,1020
29-12-04,4,MADURAI,1020
29-12-04,4,PONDICHERRY,1150
05-01-05,1,HISAR,750
05-01-05,1,KARNAL,740
05-01-05,1,SHIMLA,NA
05-01-05,1,MANDI,NA
05-01-05,1,SRINAGAR,NA
05-01-05,1,JAMMU,NA
05-01-05,1,AMRITSAR,755
05-01-05,1,LUDHIANA,780
05-01-05,1,LUCKNOW,730
05-01-05,1,KANPUR,700
05-01-05,1,CHANDIGARH,755
05-01-05,1,DELHI,765
05-01-05,2,AHMEDABAD,900
05-01-05,2,RAJKOT,850
05-01-05,2,PANAJI,1050
05-01-05,2,BHOPAL,755
05-01-05,2,INDORE,785
05-01-05,2,MUMBAI,968
05-01-05,2,NAGPUR,915
05-01-05,2,JAIPUR,700
05-01-05,2,JODHPUR,750
05-01-05,3,GUWAHATI,NA
05-01-05,3,PATNA,600
05-01-05,3,SHILLONG,NA
05-01-05,3,AIZAWL,NA
05-01-05,3,BHUBANESHWAR,850
05-01-05,3,CUTTACK,830
05-01-05,3,KOLKATA,NA
05-01-05,3,AGARTALA,NA
05-01-05,4,HYDERABAD,850
05-01-05,4,VIJAYAWADA,1100
05-01-05,4,BANGALORE,1100
05-01-05,4,THIRUVANANTHAPURAM,1130
05-01-05,4,ERNAKULAM,1100
05-01-05,4,CHENNAI,1020
05-01-05,4,MADURAI,1020
05-01-05,4,PONDICHERRY,1150
12-01-05,1,HISAR,750
12-01-05,1,KARNAL,750
12-01-05,1,SHIMLA,NA
12-01-05,1,MANDI,NA
12-01-05,1,SRINAGAR,NA
12-01-05,1,JAMMU,NA
12-01-05,1,AMRITSAR,755
12-01-05,1,LUDHIANA,780
12-01-05,1,LUCKNOW,725
12-01-05,1,KANPUR,720
12-01-05,1,CHANDIGARH,755
12-01-05,1,DELHI,765
12-01-05,2,AHMEDABAD,900
12-01-05,2,RAJKOT,850
12-01-05,2,PANAJI,1050
12-01-05,2,BHOPAL,755
12-01-05,2,INDORE,785
12-01-05,2,MUMBAI,968
12-01-05,2,NAGPUR,915
12-01-05,2,JAIPUR,700
12-01-05,2,JODHPUR,750
12-01-05,3,GUWAHATI,NA
12-01-05,3,PATNA,600
12-01-05,3,SHILLONG,NA
12-01-05,3,AIZAWL,NA
12-01-05,3,BHUBANESHWAR,850
12-01-05,3,CUTTACK,830
12-01-05,3,KOLKATA,NA
12-01-05,3,AGARTALA,NA
12-01-05,4,HYDERABAD,850
12-01-05,4,VIJAYAWADA,1100
12-01-05,4,BANGALORE,1100
12-01-05,4,THIRUVANANTHAPURAM,1130
12-01-05,4,ERNAKULAM,1100
12-01-05,4,CHENNAI,1020
12-01-05,4,MADURAI,1020
12-01-05,4,PONDICHERRY,1150
19-01-05,1,HISAR,750
19-01-05,1,KARNAL,750
19-01-05,1,SHIMLA,NA
19-01-05,1,MANDI,NA
19-01-05,1,SRINAGAR,NA
19-01-05,1,JAMMU,NA
19-01-05,1,AMRITSAR,755
19-01-05,1,LUDHIANA,780
19-01-05,1,LUCKNOW,725
19-01-05,1,KANPUR,720
19-01-05,1,CHANDIGARH,755
19-01-05,1,DELHI,765
19-01-05,2,AHMEDABAD,900
19-01-05,2,RAJKOT,850
19-01-05,2,PANAJI,1050
19-01-05,2,BHOPAL,755
19-01-05,2,INDORE,785
19-01-05,2,MUMBAI,968
19-01-05,2,NAGPUR,915
19-01-05,2,JAIPUR,700
19-01-05,2,JODHPUR,750
19-01-05,3,GUWAHATI,NA
19-01-05,3,PATNA,600
19-01-05,3,SHILLONG,NA
19-01-05,3,AIZAWL,NA
19-01-05,3,BHUBANESHWAR,850
19-01-05,3,CUTTACK,830
19-01-05,3,KOLKATA,NA
19-01-05,3,AGARTALA,NA
19-01-05,4,HYDERABAD,850
19-01-05,4,VIJAYAWADA,1100
19-01-05,4,BANGALORE,1100
19-01-05,4,THIRUVANANTHAPURAM,1150
19-01-05,4,ERNAKULAM,1100
19-01-05,4,CHENNAI,1020
19-01-05,4,MADURAI,1020
19-01-05,4,PONDICHERRY,1160
26-01-05,1,HISAR,750
26-01-05,1,KARNAL,750
26-01-05,1,SHIMLA,NA
26-01-05,1,MANDI,NA
26-01-05,1,SRINAGAR,NA
26-01-05,1,JAMMU,NA
26-01-05,1,AMRITSAR,755
26-01-05,1,LUDHIANA,780
26-01-05,1,LUCKNOW,730
26-01-05,1,KANPUR,720
26-01-05,1,CHANDIGARH,755
26-01-05,1,DELHI,785
26-01-05,2,AHMEDABAD,900
26-01-05,2,RAJKOT,900
26-01-05,2,PANAJI,1050
26-01-05,2,BHOPAL,755
26-01-05,2,INDORE,785
26-01-05,2,MUMBAI,1100
26-01-05,2,NAGPUR,905
26-01-05,2,JAIPUR,725
26-01-05,2,JODHPUR,750
26-01-05,3,GUWAHATI,NA
26-01-05,3,PATNA,600
26-01-05,3,SHILLONG,NA
26-01-05,3,AIZAWL,NA
26-01-05,3,BHUBANESHWAR,850
26-01-05,3,CUTTACK,830
26-01-05,3,KOLKATA,NA
26-01-05,3,AGARTALA,NA
26-01-05,4,HYDERABAD,850
26-01-05,4,VIJAYAWADA,1100
26-01-05,4,BANGALORE,1100
26-01-05,4,THIRUVANANTHAPURAM,1150
26-01-05,4,ERNAKULAM,1100
26-01-05,4,CHENNAI,960
26-01-05,4,MADURAI,1020
26-01-05,4,PONDICHERRY,1160
02-02-05,1,HISAR,720
02-02-05,1,KARNAL,750
02-02-05,1,SHIMLA,NA
02-02-05,1,MANDI,NA
02-02-05,1,SRINAGAR,NA
02-02-05,1,JAMMU,NA
02-02-05,1,AMRITSAR,750
02-02-05,1,LUDHIANA,780
02-02-05,1,LUCKNOW,730
02-02-05,1,KANPUR,720
02-02-05,1,CHANDIGARH,755
02-02-05,1,DELHI,780
02-02-05,2,AHMEDABAD,900
02-02-05,2,RAJKOT,900
02-02-05,2,PANAJI,1050
02-02-05,2,BHOPAL,755
02-02-05,2,INDORE,785
02-02-05,2,MUMBAI,1075
02-02-05,2,NAGPUR,925
02-02-05,2,JAIPUR,750
02-02-05,2,JODHPUR,750
02-02-05,3,GUWAHATI,NA
02-02-05,3,PATNA,600
02-02-05,3,SHILLONG,NA
02-02-05,3,AIZAWL,NA
02-02-05,3,BHUBANESHWAR,850
02-02-05,3,CUTTACK,830
02-02-05,3,KOLKATA,NA
02-02-05,3,AGARTALA,NA
02-02-05,4,HYDERABAD,850
02-02-05,4,VIJAYAWADA,1100
02-02-05,4,BANGALORE,1100
02-02-05,4,THIRUVANANTHAPURAM,1150
02-02-05,4,ERNAKULAM,1100
02-02-05,4,CHENNAI,960
02-02-05,4,MADURAI,1020
02-02-05,4,PONDICHERRY,1160
09-02-05,1,HISAR,720
09-02-05,1,KARNAL,750
09-02-05,1,SHIMLA,NA
09-02-05,1,MANDI,NA
09-02-05,1,SRINAGAR,NA
09-02-05,1,JAMMU,NA
09-02-05,1,AMRITSAR,750
09-02-05,1,LUDHIANA,780
09-02-05,1,LUCKNOW,730
09-02-05,1,KANPUR,720
09-02-05,1,CHANDIGARH,755
09-02-05,1,DELHI,780
09-02-05,2,AHMEDABAD,900
09-02-05,2,RAJKOT,900
09-02-05,2,PANAJI,1050
09-02-05,2,BHOPAL,755
09-02-05,2,INDORE,785
09-02-05,2,MUMBAI,1075
09-02-05,2,NAGPUR,925
09-02-05,2,JAIPUR,850
09-02-05,2,JODHPUR,825
09-02-05,3,GUWAHATI,NA
09-02-05,3,PATNA,700
09-02-05,3,SHILLONG,NA
09-02-05,3,AIZAWL,NA
09-02-05,3,BHUBANESHWAR,850
09-02-05,3,CUTTACK,830
09-02-05,3,KOLKATA,NA
09-02-05,3,AGARTALA,NA
09-02-05,4,HYDERABAD,850
09-02-05,4,VIJAYAWADA,1050
09-02-05,4,BANGALORE,1100
09-02-05,4,THIRUVANANTHAPURAM,1200
09-02-05,4,ERNAKULAM,1100
09-02-05,4,CHENNAI,960
09-02-05,4,MADURAI,1020
09-02-05,4,PONDICHERRY,1170
16-02-05,1,HISAR,730
16-02-05,1,KARNAL,760
16-02-05,1,SHIMLA,NA
16-02-05,1,MANDI,NA
16-02-05,1,SRINAGAR,NA
16-02-05,1,JAMMU,NA
16-02-05,1,AMRITSAR,750
16-02-05,1,LUDHIANA,780
16-02-05,1,LUCKNOW,730
16-02-05,1,KANPUR,720
16-02-05,1,CHANDIGARH,755
16-02-05,1,DELHI,785
16-02-05,2,AHMEDABAD,900
16-02-05,2,RAJKOT,900
16-02-05,2,PANAJI,1050
16-02-05,2,BHOPAL,755
16-02-05,2,INDORE,785
16-02-05,2,MUMBAI,1075
16-02-05,2,NAGPUR,925
16-02-05,2,JAIPUR,810
16-02-05,2,JODHPUR,800
16-02-05,3,GUWAHATI,NA
16-02-05,3,PATNA,700
16-02-05,3,SHILLONG,NA
16-02-05,3,AIZAWL,NA
16-02-05,3,BHUBANESHWAR,850
16-02-05,3,CUTTACK,830
16-02-05,3,KOLKATA,NA
16-02-05,3,AGARTALA,NA
16-02-05,4,HYDERABAD,850
16-02-05,4,VIJAYAWADA,1050
16-02-05,4,BANGALORE,1100
16-02-05,4,THIRUVANANTHAPURAM,1200
16-02-05,4,ERNAKULAM,1100
16-02-05,4,CHENNAI,960
16-02-05,4,MADURAI,1020
16-02-05,4,PONDICHERRY,1170
23-02-05,1,HISAR,730
23-02-05,1,KARNAL,760
23-02-05,1,SHIMLA,NA
23-02-05,1,MANDI,NA
23-02-05,1,SRINAGAR,NA
23-02-05,1,JAMMU,NA
23-02-05,1,AMRITSAR,750
23-02-05,1,LUDHIANA,780
23-02-05,1,LUCKNOW,730
23-02-05,1,KANPUR,720
23-02-05,1,CHANDIGARH,755
23-02-05,1,DELHI,775
23-02-05,2,AHMEDABAD,900
23-02-05,2,RAJKOT,900
23-02-05,2,PANAJI,1050
23-02-05,2,BHOPAL,755
23-02-05,2,INDORE,785
23-02-05,2,MUMBAI,1075
23-02-05,2,NAGPUR,925
23-02-05,2,JAIPUR,800
23-02-05,2,JODHPUR,800
23-02-05,3,GUWAHATI,NA
23-02-05,3,PATNA,700
23-02-05,3,SHILLONG,NA
23-02-05,3,AIZAWL,NA
23-02-05,3,BHUBANESHWAR,850
23-02-05,3,CUTTACK,830
23-02-05,3,KOLKATA,NA
23-02-05,3,AGARTALA,NA
23-02-05,4,HYDERABAD,850
23-02-05,4,VIJAYAWADA,1050
23-02-05,4,BANGALORE,1100
23-02-05,4,THIRUVANANTHAPURAM,1100
23-02-05,4,ERNAKULAM,1100
23-02-05,4,CHENNAI,960
23-02-05,4,MADURAI,1020
23-02-05,4,PONDICHERRY,1160
02-03-05,1,HISAR,720
02-03-05,1,KARNAL,745
02-03-05,1,SHIMLA,NA
02-03-05,1,MANDI,NA
02-03-05,1,SRINAGAR,NA
02-03-05,1,JAMMU,NA
02-03-05,1,AMRITSAR,750
02-03-05,1,LUDHIANA,780
02-03-05,1,LUCKNOW,695
02-03-05,1,KANPUR,700
02-03-05,1,CHANDIGARH,755
02-03-05,1,DELHI,770
02-03-05,2,AHMEDABAD,900
02-03-05,2,RAJKOT,900
02-03-05,2,PANAJI,1050
02-03-05,2,BHOPAL,755
02-03-05,2,INDORE,785
02-03-05,2,MUMBAI,1075
02-03-05,2,NAGPUR,763
02-03-05,2,JAIPUR,750
02-03-05,2,JODHPUR,800
02-03-05,3,GUWAHATI,NA
02-03-05,3,PATNA,700
02-03-05,3,SHILLONG,NA
02-03-05,3,AIZAWL,NA
02-03-05,3,BHUBANESHWAR,850
02-03-05,3,CUTTACK,830
02-03-05,3,KOLKATA,NA
02-03-05,3,AGARTALA,NA
02-03-05,4,HYDERABAD,850
02-03-05,4,VIJAYAWADA,1100
02-03-05,4,BANGALORE,1100
02-03-05,4,THIRUVANANTHAPURAM,1140
02-03-05,4,ERNAKULAM,1100
02-03-05,4,CHENNAI,960
02-03-05,4,MADURAI,1020
02-03-05,4,PONDICHERRY,1160
09-03-05,1,HISAR,720
09-03-05,1,KARNAL,745
09-03-05,1,SHIMLA,NA
09-03-05,1,MANDI,NA
09-03-05,1,SRINAGAR,NA
09-03-05,1,JAMMU,NA
09-03-05,1,AMRITSAR,750
09-03-05,1,LUDHIANA,780
09-03-05,1,LUCKNOW,700
09-03-05,1,KANPUR,700
09-03-05,1,CHANDIGARH,755
09-03-05,1,DELHI,780
09-03-05,2,AHMEDABAD,900
09-03-05,2,RAJKOT,900
09-03-05,2,PANAJI,1050
09-03-05,2,BHOPAL,755
09-03-05,2,INDORE,785
09-03-05,2,MUMBAI,1075
09-03-05,2,NAGPUR,775
09-03-05,2,JAIPUR,750
09-03-05,2,JODHPUR,800
09-03-05,3,GUWAHATI,NA
09-03-05,3,PATNA,700
09-03-05,3,SHILLONG,NA
09-03-05,3,AIZAWL,NA
09-03-05,3,BHUBANESHWAR,850
09-03-05,3,CUTTACK,830
09-03-05,3,KOLKATA,NA
09-03-05,3,AGARTALA,NA
09-03-05,4,HYDERABAD,850
09-03-05,4,VIJAYAWADA,1050
09-03-05,4,BANGALORE,1100
09-03-05,4,THIRUVANANTHAPURAM,1150
09-03-05,4,ERNAKULAM,1100
09-03-05,4,CHENNAI,980
09-03-05,4,MADURAI,1020
09-03-05,4,PONDICHERRY,1150
16-03-05,1,HISAR,730
16-03-05,1,KARNAL,740
16-03-05,1,SHIMLA,NA
16-03-05,1,MANDI,NA
16-03-05,1,SRINAGAR,NA
16-03-05,1,JAMMU,NA
16-03-05,1,AMRITSAR,750
16-03-05,1,LUDHIANA,780
16-03-05,1,LUCKNOW,650
16-03-05,1,KANPUR,700
16-03-05,1,CHANDIGARH,755
16-03-05,1,DELHI,765
16-03-05,2,AHMEDABAD,900
16-03-05,2,RAJKOT,900
16-03-05,2,PANAJI,1050
16-03-05,2,BHOPAL,755
16-03-05,2,INDORE,785
16-03-05,2,MUMBAI,1075
16-03-05,2,NAGPUR,975
16-03-05,2,JAIPUR,725
16-03-05,2,JODHPUR,800
16-03-05,3,GUWAHATI,NA
16-03-05,3,PATNA,700
16-03-05,3,SHILLONG,NA
16-03-05,3,AIZAWL,NA
16-03-05,3,BHUBANESHWAR,850
16-03-05,3,CUTTACK,830
16-03-05,3,KOLKATA,NA
16-03-05,3,AGARTALA,NA
16-03-05,4,HYDERABAD,850
16-03-05,4,VIJAYAWADA,1050
16-03-05,4,BANGALORE,1100
16-03-05,4,THIRUVANANTHAPURAM,1150
16-03-05,4,ERNAKULAM,1100
16-03-05,4,CHENNAI,980
16-03-05,4,MADURAI,1020
16-03-05,4,PONDICHERRY,1150
23-03-05,1,HISAR,720
23-03-05,1,KARNAL,740
23-03-05,1,SHIMLA,NA
23-03-05,1,MANDI,NA
23-03-05,1,SRINAGAR,NA
23-03-05,1,JAMMU,NA
23-03-05,1,AMRITSAR,750
23-03-05,1,LUDHIANA,780
23-03-05,1,LUCKNOW,650
23-03-05,1,KANPUR,700
23-03-05,1,CHANDIGARH,755
23-03-05,1,DELHI,760
23-03-05,2,AHMEDABAD,900
23-03-05,2,RAJKOT,900
23-03-05,2,PANAJI,1050
23-03-05,2,BHOPAL,755
23-03-05,2,INDORE,785
23-03-05,2,MUMBAI,1075
23-03-05,2,NAGPUR,975
23-03-05,2,JAIPUR,725
23-03-05,2,JODHPUR,800
23-03-05,3,GUWAHATI,NA
23-03-05,3,PATNA,700
23-03-05,3,SHILLONG,NA
23-03-05,3,AIZAWL,NA
23-03-05,3,BHUBANESHWAR,850
23-03-05,3,CUTTACK,830
23-03-05,3,KOLKATA,NA
23-03-05,3,AGARTALA,NA
23-03-05,4,HYDERABAD,850
23-03-05,4,VIJAYAWADA,1100
23-03-05,4,BANGALORE,1100
23-03-05,4,THIRUVANANTHAPURAM,1150
23-03-05,4,ERNAKULAM,1100
23-03-05,4,CHENNAI,980
23-03-05,4,MADURAI,1020
23-03-05,4,PONDICHERRY,1150
30-03-05,1,HISAR,720
30-03-05,1,KARNAL,740
30-03-05,1,SHIMLA,NA
30-03-05,1,MANDI,NA
30-03-05,1,SRINAGAR,NA
30-03-05,1,JAMMU,NA
30-03-05,1,AMRITSAR,750
30-03-05,1,LUDHIANA,780
30-03-05,1,LUCKNOW,645
30-03-05,1,KANPUR,650
30-03-05,1,CHANDIGARH,755
30-03-05,1,DELHI,760
30-03-05,2,AHMEDABAD,900
30-03-05,2,RAJKOT,900
30-03-05,2,PANAJI,1050
30-03-05,2,BHOPAL,755
30-03-05,2,INDORE,785
30-03-05,2,MUMBAI,1075
30-03-05,2,NAGPUR,800
30-03-05,2,JAIPUR,725
30-03-05,2,JODHPUR,800
30-03-05,3,GUWAHATI,NA
30-03-05,3,PATNA,700
30-03-05,3,SHILLONG,NA
30-03-05,3,AIZAWL,NA
30-03-05,3,BHUBANESHWAR,850
30-03-05,3,CUTTACK,830
30-03-05,3,KOLKATA,NA
30-03-05,3,AGARTALA,NA
30-03-05,4,HYDERABAD,850
30-03-05,4,VIJAYAWADA,1100
30-03-05,4,BANGALORE,1100
30-03-05,4,THIRUVANANTHAPURAM,1150
30-03-05,4,ERNAKULAM,1100
30-03-05,4,CHENNAI,980
30-03-05,4,MADURAI,1020
30-03-05,4,PONDICHERRY,1150
06-04-05,1,HISAR,720
06-04-05,1,KARNAL,700
06-04-05,1,SHIMLA,NA
06-04-05,1,MANDI,NA
06-04-05,1,SRINAGAR,NA
06-04-05,1,JAMMU,NA
06-04-05,1,AMRITSAR,750
06-04-05,1,LUDHIANA,780
06-04-05,1,LUCKNOW,645
06-04-05,1,KANPUR,650
06-04-05,1,CHANDIGARH,755
06-04-05,1,DELHI,730
06-04-05,2,AHMEDABAD,900
06-04-05,2,RAJKOT,850
06-04-05,2,PANAJI,1050
06-04-05,2,BHOPAL,755
06-04-05,2,INDORE,785
06-04-05,2,MUMBAI,1075
06-04-05,2,NAGPUR,800
06-04-05,2,JAIPUR,725
06-04-05,2,JODHPUR,800
06-04-05,3,GUWAHATI,NA
06-04-05,3,PATNA,700
06-04-05,3,SHILLONG,NA
06-04-05,3,AIZAWL,NA
06-04-05,3,BHUBANESHWAR,850
06-04-05,3,CUTTACK,830
06-04-05,3,KOLKATA,NA
06-04-05,3,AGARTALA,NA
06-04-05,4,HYDERABAD,850
06-04-05,4,VIJAYAWADA,1100
06-04-05,4,BANGALORE,1100
06-04-05,4,THIRUVANANTHAPURAM,1150
06-04-05,4,ERNAKULAM,1100
06-04-05,4,CHENNAI,980
06-04-05,4,MADURAI,1020
06-04-05,4,PONDICHERRY,1100
13-04-05,1,HISAR,710
13-04-05,1,KARNAL,700
13-04-05,1,SHIMLA,NA
13-04-05,1,MANDI,NA
13-04-05,1,SRINAGAR,NA
13-04-05,1,JAMMU,NA
13-04-05,1,AMRITSAR,750
13-04-05,1,LUDHIANA,780
13-04-05,1,LUCKNOW,645
13-04-05,1,KANPUR,650
13-04-05,1,CHANDIGARH,755
13-04-05,1,DELHI,690
13-04-05,2,AHMEDABAD,900
13-04-05,2,RAJKOT,850
13-04-05,2,PANAJI,1050
13-04-05,2,BHOPAL,650
13-04-05,2,INDORE,685
13-04-05,2,MUMBAI,1075
13-04-05,2,NAGPUR,875
13-04-05,2,JAIPUR,740
13-04-05,2,JODHPUR,800
13-04-05,3,GUWAHATI,NA
13-04-05,3,PATNA,700
13-04-05,3,SHILLONG,NA
13-04-05,3,AIZAWL,NA
13-04-05,3,BHUBANESHWAR,850
13-04-05,3,CUTTACK,830
13-04-05,3,KOLKATA,NA
13-04-05,3,AGARTALA,NA
13-04-05,4,HYDERABAD,850
13-04-05,4,VIJAYAWADA,1100
13-04-05,4,BANGALORE,1100
13-04-05,4,THIRUVANANTHAPURAM,1150
13-04-05,4,ERNAKULAM,1100
13-04-05,4,CHENNAI,980
13-04-05,4,MADURAI,1020
13-04-05,4,PONDICHERRY,1100
20-04-05,1,HISAR,710
20-04-05,1,KARNAL,700
20-04-05,1,SHIMLA,NA
20-04-05,1,MANDI,NA
20-04-05,1,SRINAGAR,NA
20-04-05,1,JAMMU,NA
20-04-05,1,AMRITSAR,640
20-04-05,1,LUDHIANA,780
20-04-05,1,LUCKNOW,645
20-04-05,1,KANPUR,650
20-04-05,1,CHANDIGARH,755
20-04-05,1,DELHI,685
20-04-05,2,AHMEDABAD,900
20-04-05,2,RAJKOT,850
20-04-05,2,PANAJI,1050
20-04-05,2,BHOPAL,650
20-04-05,2,INDORE,685
20-04-05,2,MUMBAI,1075
20-04-05,2,NAGPUR,875
20-04-05,2,JAIPUR,740
20-04-05,2,JODHPUR,800
20-04-05,3,GUWAHATI,NA
20-04-05,3,PATNA,700
20-04-05,3,SHILLONG,NA
20-04-05,3,AIZAWL,NA
20-04-05,3,BHUBANESHWAR,850
20-04-05,3,CUTTACK,830
20-04-05,3,KOLKATA,NA
20-04-05,3,AGARTALA,NA
20-04-05,4,HYDERABAD,850
20-04-05,4,VIJAYAWADA,1100
20-04-05,4,BANGALORE,1100
20-04-05,4,THIRUVANANTHAPURAM,1150
20-04-05,4,ERNAKULAM,1100
20-04-05,4,CHENNAI,980
20-04-05,4,MADURAI,1020
20-04-05,4,PONDICHERRY,1100
27-04-05,1,HISAR,690
27-04-05,1,KARNAL,690
27-04-05,1,SHIMLA,NA
27-04-05,1,MANDI,NA
27-04-05,1,SRINAGAR,NA
27-04-05,1,JAMMU,NA
27-04-05,1,AMRITSAR,640
27-04-05,1,LUDHIANA,780
27-04-05,1,LUCKNOW,640
27-04-05,1,KANPUR,640
27-04-05,1,CHANDIGARH,755
27-04-05,1,DELHI,685
27-04-05,2,AHMEDABAD,900
27-04-05,2,RAJKOT,850
27-04-05,2,PANAJI,1050
27-04-05,2,BHOPAL,650
27-04-05,2,INDORE,685
27-04-05,2,MUMBAI,1075
27-04-05,2,NAGPUR,875
27-04-05,2,JAIPUR,675
27-04-05,2,JODHPUR,800
27-04-05,3,GUWAHATI,NA
27-04-05,3,PATNA,720
27-04-05,3,SHILLONG,NA
27-04-05,3,AIZAWL,NA
27-04-05,3,BHUBANESHWAR,850
27-04-05,3,CUTTACK,830
27-04-05,3,KOLKATA,NA
27-04-05,3,AGARTALA,NA
27-04-05,4,HYDERABAD,850
27-04-05,4,VIJAYAWADA,1050
27-04-05,4,BANGALORE,1100
27-04-05,4,THIRUVANANTHAPURAM,1120
27-04-05,4,ERNAKULAM,1060
27-04-05,4,CHENNAI,980
27-04-05,4,MADURAI,1020
27-04-05,4,PONDICHERRY,1100
04-05-05,1,HISAR,690
04-05-05,1,KARNAL,690
04-05-05,1,SHIMLA,NA
04-05-05,1,MANDI,NA
04-05-05,1,SRINAGAR,NA
04-05-05,1,JAMMU,NA
04-05-05,1,AMRITSAR,640
04-05-05,1,LUDHIANA,780
04-05-05,1,LUCKNOW,650
04-05-05,1,KANPUR,640
04-05-05,1,CHANDIGARH,755
04-05-05,1,DELHI,685
04-05-05,2,AHMEDABAD,900
04-05-05,2,RAJKOT,850
04-05-05,2,PANAJI,1050
04-05-05,2,BHOPAL,650
04-05-05,2,INDORE,685
04-05-05,2,MUMBAI,1075
04-05-05,2,NAGPUR,875
04-05-05,2,JAIPUR,675
04-05-05,2,JODHPUR,800
04-05-05,3,GUWAHATI,NA
04-05-05,3,PATNA,720
04-05-05,3,SHILLONG,NA
